Municipios;Distritos;Secciones;Indicadores de renta media y mediana;Periodo;Total
20074 Bergara;2007402 Bergara distrito 02;2007402003 Bergara sección 02003;Renta neta media por persona ;2016;14.910
20074 Bergara;2007403 Bergara distrito 03;2007403001 Bergara sección 03001;Renta neta media por persona ;2016;15.660
20074 Bergara;2007403 Bergara distrito 03;2007403002 Bergara sección 03002;Renta neta media por persona ;2016;13.164
20074 Bergara;2007403 Bergara distrito 03;2007403003 Bergara sección 03003;Renta neta media por persona ;2016;16.525
20075 Villabona;2007501 Villabona distrito 01;2007501001 Villabona sección 01001;Renta neta media por persona ;2016;13.025
20075 Villabona;2007501 Villabona distrito 01;2007501002 Villabona sección 01002;Renta neta media por persona ;2016;12.601
20075 Villabona;2007501 Villabona distrito 01;2007501003 Villabona sección 01003;Renta neta media por persona ;2016;14.406
20076 Ordizia;2007601 Ordizia distrito 01;2007601001 Ordizia sección 01001;Renta neta media por persona ;2016;13.562
20076 Ordizia;2007601 Ordizia distrito 01;2007601002 Ordizia sección 01002;Renta neta media por persona ;2016;12.744
20076 Ordizia;2007601 Ordizia distrito 01;2007601003 Ordizia sección 01003;Renta neta media por persona ;2016;14.789
20076 Ordizia;2007601 Ordizia distrito 01;2007601004 Ordizia sección 01004;Renta neta media por persona ;2016;17.381
20076 Ordizia;2007601 Ordizia distrito 01;2007601005 Ordizia sección 01005;Renta neta media por persona ;2016;14.314
20076 Ordizia;2007601 Ordizia distrito 01;2007601006 Ordizia sección 01006;Renta neta media por persona ;2016;12.400
20076 Ordizia;2007601 Ordizia distrito 01;2007601008 Ordizia sección 01008;Renta neta media por persona ;2016;18.089
20077 Urretxu;2007701 Urretxu distrito 01;2007701001 Urretxu sección 01001;Renta neta media por persona ;2016;14.943
20077 Urretxu;2007701 Urretxu distrito 01;2007701002 Urretxu sección 01002;Renta neta media por persona ;2016;13.739
20077 Urretxu;2007701 Urretxu distrito 01;2007701003 Urretxu sección 01003;Renta neta media por persona ;2016;16.008
20077 Urretxu;2007701 Urretxu distrito 01;2007701004 Urretxu sección 01004;Renta neta media por persona ;2016;17.729
20077 Urretxu;2007701 Urretxu distrito 01;2007701005 Urretxu sección 01005;Renta neta media por persona ;2016;14.541
20077 Urretxu;2007701 Urretxu distrito 01;2007701006 Urretxu sección 01006;Renta neta media por persona ;2016;15.490
20078 Zaldibia;2007801 Zaldibia distrito 01;2007801001 Zaldibia sección 01001;Renta neta media por persona ;2016;15.299
20079 Zarautz;2007901 Zarautz distrito 01;2007901001 Zarautz sección 01001;Renta neta media por persona ;2016;14.105
20079 Zarautz;2007901 Zarautz distrito 01;2007901002 Zarautz sección 01002;Renta neta media por persona ;2016;15.183
20079 Zarautz;2007901 Zarautz distrito 01;2007901003 Zarautz sección 01003;Renta neta media por persona ;2016;14.901
20079 Zarautz;2007902 Zarautz distrito 02;2007902001 Zarautz sección 02001;Renta neta media por persona ;2016;23.438
20079 Zarautz;2007902 Zarautz distrito 02;2007902002 Zarautz sección 02002;Renta neta media por persona ;2016;19.066
20079 Zarautz;2007902 Zarautz distrito 02;2007902003 Zarautz sección 02003;Renta neta media por persona ;2016;13.136
20079 Zarautz;2007902 Zarautz distrito 02;2007902004 Zarautz sección 02004;Renta neta media por persona ;2016;12.598
20079 Zarautz;2007902 Zarautz distrito 02;2007902005 Zarautz sección 02005;Renta neta media por persona ;2016;13.783
20079 Zarautz;2007902 Zarautz distrito 02;2007902006 Zarautz sección 02006;Renta neta media por persona ;2016;12.852
20079 Zarautz;2007902 Zarautz distrito 02;2007902007 Zarautz sección 02007;Renta neta media por persona ;2016;14.361
20079 Zarautz;2007902 Zarautz distrito 02;2007902008 Zarautz sección 02008;Renta neta media por persona ;2016;17.297
20079 Zarautz;2007902 Zarautz distrito 02;2007902009 Zarautz sección 02009;Renta neta media por persona ;2016;14.338
20079 Zarautz;2007902 Zarautz distrito 02;2007902010 Zarautz sección 02010;Renta neta media por persona ;2016;17.367
20079 Zarautz;2007902 Zarautz distrito 02;2007902011 Zarautz sección 02011;Renta neta media por persona ;2016;14.812
20080 Zumarraga;2008001 Zumarraga distrito 01;2008001001 Zumarraga sección 01001;Renta neta media por persona ;2016;15.701
20080 Zumarraga;2008001 Zumarraga distrito 01;2008001002 Zumarraga sección 01002;Renta neta media por persona ;2016;15.755
20080 Zumarraga;2008001 Zumarraga distrito 01;2008001003 Zumarraga sección 01003;Renta neta media por persona ;2016;15.327
20080 Zumarraga;2008001 Zumarraga distrito 01;2008001004 Zumarraga sección 01004;Renta neta media por persona ;2016;15.285
20080 Zumarraga;2008001 Zumarraga distrito 01;2008001005 Zumarraga sección 01005;Renta neta media por persona ;2016;13.901
20080 Zumarraga;2008001 Zumarraga distrito 01;2008001006 Zumarraga sección 01006;Renta neta media por persona ;2016;13.569
20080 Zumarraga;2008001 Zumarraga distrito 01;2008001007 Zumarraga sección 01007;Renta neta media por persona ;2016;16.326
20080 Zumarraga;2008001 Zumarraga distrito 01;2008001008 Zumarraga sección 01008;Renta neta media por persona ;2016;14.415
20081 Zumaia;2008101 Zumaia distrito 01;2008101001 Zumaia sección 01001;Renta neta media por persona ;2016;17.229
20081 Zumaia;2008101 Zumaia distrito 01;2008101002 Zumaia sección 01002;Renta neta media por persona ;2016;14.549
20081 Zumaia;2008101 Zumaia distrito 01;2008101003 Zumaia sección 01003;Renta neta media por persona ;2016;14.195
20081 Zumaia;2008101 Zumaia distrito 01;2008101004 Zumaia sección 01004;Renta neta media por persona ;2016;13.259
20081 Zumaia;2008101 Zumaia distrito 01;2008101005 Zumaia sección 01005;Renta neta media por persona ;2016;15.437
20081 Zumaia;2008101 Zumaia distrito 01;2008101006 Zumaia sección 01006;Renta neta media por persona ;2016;12.758
20901 Mendaro;2090101 Mendaro distrito 01;2090101001 Mendaro sección 01001;Renta neta media por persona ;2016;13.817
20902 Lasarte-Oria;2090201 Lasarte-Oria distrito 01;2090201001 Lasarte-Oria sección 01001;Renta neta media por persona ;2016;15.196
20902 Lasarte-Oria;2090201 Lasarte-Oria distrito 01;2090201002 Lasarte-Oria sección 01002;Renta neta media por persona ;2016;12.985
20902 Lasarte-Oria;2090201 Lasarte-Oria distrito 01;2090201003 Lasarte-Oria sección 01003;Renta neta media por persona ;2016;12.645
20902 Lasarte-Oria;2090201 Lasarte-Oria distrito 01;2090201004 Lasarte-Oria sección 01004;Renta neta media por persona ;2016;12.550
20902 Lasarte-Oria;2090201 Lasarte-Oria distrito 01;2090201005 Lasarte-Oria sección 01005;Renta neta media por persona ;2016;15.750
20902 Lasarte-Oria;2090201 Lasarte-Oria distrito 01;2090201006 Lasarte-Oria sección 01006;Renta neta media por persona ;2016;12.234
20902 Lasarte-Oria;2090201 Lasarte-Oria distrito 01;2090201007 Lasarte-Oria sección 01007;Renta neta media por persona ;2016;13.217
20902 Lasarte-Oria;2090201 Lasarte-Oria distrito 01;2090201008 Lasarte-Oria sección 01008;Renta neta media por persona ;2016;12.509
20902 Lasarte-Oria;2090201 Lasarte-Oria distrito 01;2090201009 Lasarte-Oria sección 01009;Renta neta media por persona ;2016;13.634
20902 Lasarte-Oria;2090201 Lasarte-Oria distrito 01;2090201010 Lasarte-Oria sección 01010;Renta neta media por persona ;2016;11.856
20902 Lasarte-Oria;2090201 Lasarte-Oria distrito 01;2090201011 Lasarte-Oria sección 01011;Renta neta media por persona ;2016;13.027
20902 Lasarte-Oria;2090201 Lasarte-Oria distrito 01;2090201012 Lasarte-Oria sección 01012;Renta neta media por persona ;2016;12.664
20902 Lasarte-Oria;2090201 Lasarte-Oria distrito 01;2090201013 Lasarte-Oria sección 01013;Renta neta media por persona ;2016;14.803
20903 Astigarraga;2090301 Astigarraga distrito 01;2090301001 Astigarraga sección 01001;Renta neta media por persona ;2016;14.707
20903 Astigarraga;2090301 Astigarraga distrito 01;2090301002 Astigarraga sección 01002;Renta neta media por persona ;2016;14.353
20903 Astigarraga;2090301 Astigarraga distrito 01;2090301003 Astigarraga sección 01003;Renta neta media por persona ;2016;13.523
20904 Baliarrain;2090401 Baliarrain distrito 01;2090401001 Baliarrain sección 01001;Renta neta media por persona ;2016;13.470
20905 Orendain;2090501 Orendain distrito 01;2090501001 Orendain sección 01001;Renta neta media por persona ;2016;14.906
20906 Altzaga;2090601 Altzaga distrito 01;2090601001 Altzaga sección 01001;Renta neta media por persona ;2016;13.192
20907 Gaztelu;2090701 Gaztelu distrito 01;2090701001 Gaztelu sección 01001;Renta neta media por persona ;2016;13.014
