022016061142004901002 A00006560000656000000000000000000256000031000000030000001000041700000000000000S
022016061142004901002 B00007020000702000000000000000000217000031200000030000004000043300000000000000S
022016061142004901003 A00006430000643000000000000000000226000029700000030000003000040700000000000000S
022016061142004901003 B00006030000603000000000000000000181000026600000010000001000039500000000000000S
022016061142005001001 U00002660000266000000000000000000108000013800000010000001000016800000000000000S
022016061142005101001 A00006110000611000000000000000000205000028400000010000002000043000000000000000S
022016061142005101001 B00005550000555000000000000000000185000025400000010000001000037200000000000000S
022016061142005101002 A00005390000539000000000000000000190000027000000030000003000038200000000000000S
022016061142005101002 B00006000000600000000000000000000198000028400000030000002000040500000000000000S
022016061142005101002 C00006760000676000000000000000000264000034100000030000001000046600000000000000S
022016061142005101003 U00008100000810000000000000000000305000041100000050000003000053800000000000000S
022016061142005101004 U00008420000843000000000000000000264000038000000050000002000056700000000000000S
022016061142005101005 A00004990000499000000000000000000161000024600000000000002000032600000000000000S
022016061142005101005 B00004880000488000000000000000000160000024100000050000002000031600000000000000S
022016061142005101006 U00006580000658000000000000000000237000034200000070000002000043700000000000000S
022016061142005101007 A00002010000201000000000000000000078000009700000000000000000013600000000000000S
022016061142005101007 B00003980000398000000000000000000121000018200000010000000000027000000000000000S
022016061142005201001 A00005370000537000000000000000000226000027900000000000001000039400000000000000S
022016061142005201001 B00005530000553000000000000000000206000026700000080000002000037400000000000000S
022016061142005301001 A00007720000772000000000000000000264000037500000020000002000049400000000000000S
022016061142005301001 B00007930000793000000000000000000295000040100000000000003000050200000000000000S
022016061142005301002 U00008420000842000000000000000000271000040600000050000007000054600000000000000S
022016061142005301003 A00005270000527000000000000000000162000023400000000000002000029900000000000000S
022016061142005301003 B00005720000572000000000000000000172000024400000000000000000031000000000000000S
022016061142005301004 A00006290000629000000000000000000237000031000000020000004000041300000000000000S
022016061142005301004 B00006390000639000000000000000000212000027400000040000002000037600000000000000S
022016061142005401001 U00004470000447000000000000000000174000024400000020000002000028200000000000000S
022016061142005501001 A00004890000489000000000000000000155000021400000010000003000033000000000000000S
022016061142005501001 B00004930000493000000000000000000146000020100000020000005000032200000000000000S
022016061142005501002 A00004790000479000000000000000000172000022500000020000005000032400000000000000S
022016061142005501002 B00005150000515000000000000000000190000024700000010000003000035800000000000000S
022016061142005501003 U00007830000783000000000000000000253000035300000010000005000050700000000000000S
022016061142005501004 U00008600000860000000000000000000260000035500000010000001000055000000000000000S
022016061142005501005 A00006740000674000000000000000000231000029400000000000000000047900000000000000S
022016061142005501005 B00006670000667000000000000000000228000029800000030000002000047100000000000000S
022016061142005501006 A00008120000812000000000000000000267000035600000030000001000054000000000000000S
022016061142005501006 B00007780000778000000000000000000289000033600000010000007000048700000000000000S
022016061142005502001 A00004940000494000000000000000000166000024100000000000002000032600000000000000S
022016061142005502001 B00005120000512000000000000000000147000023200000000000000000035600000000000000S
022016061142005502002 A00004880000488000000000000000000131000018200000050000001000027500000000000000S
022016061142005502002 B00004880000488000000000000000000133000019200000020000001000028900000000000000S
022016061142005502003 U00008190000819000000000000000000237000034500000130000005000046600000000000000S
022016061142005502004 A00005340000534000000000000000000184000025300000020000001000032300000000000000S
022016061142005502004 B00004910000491000000000000000000145000020800000040000001000029300000000000000S
022016061142005503001 U00007210000721000000000000000000262000034500000020000006000046200000000000000S
022016061142005503002 U00007460000746000000000000000000262000034100000000000007000048600000000000000S
022016061142005503003 U00007780000778000000000000000000208000029200000000000002000042100000000000000S
022016061142005504001 A00005150000515000000000000000000140000020700000020000002000031700000000000000S
022016061142005504001 B00005140000514000000000000000000135000020500000020000003000031700000000000000S
022016061142005504002 A00005820000582000000000000000000187000025600000000000002000037100000000000000S
022016061142005504002 B00005260000526000000000000000000151000020700000000000004000032300000000000000S
022016061142005504003 A00006200000620000000000000000000157000026200000050000001000038900000000000000S
022016061142005504003 B00005730000573000000000000000000150000020900000010000001000032900000000000000S
022016061142005504004 A00004650000465000000000000000000164000022700000010000002000033800000000000000S
022016061142005504004 B00004470000447000000000000000000133000017600000010000001000027400000000000000S
022016061142005505001 U00006120000612000000000000000000110000015600000010000002000021800000000000000S
022016061142005601001 A00004900000490000000000000000000186000027500000050000002000031900000000000000S
022016061142005601001 B00005380000538000000000000000000181000025100000050000000000034400000000000000S
022016061142005601002 A00005830000583000000000000000000220000033800000020000005000039600000000000000S
022016061142005601002 B00006900000690000000000000000000239000038900000010000008000046000000000000000S
022016061142005601003 A00005830000583000000000000000000187000028800000060000001000034300000000000000S
022016061142005601003 B00005760000576000000000000000000183000028800000070000000000035600000000000000S
022016061142005602001 U00006220000622000000000000000000161000027400000010000003000032500000000000000S
022016061142005701001 U00001960000196000000000000000000065000009400000000000000000012200000000000000S
022016061142005801001 A00003430000343000000000000000000127000018400000020000002000023800000000000000S
022016061142005801001 B00004120000412000000000000000000175000024400000010000002000028400000000000000S
022016061142005901001 A00004620000462000000000000000000180000022800000000000002000033300000000000000S
